method,mashup_id,num_positives,Recall@5,HitRate@5,NDCG@5,MAP@5,Recall@10,HitRate@10,NDCG@10,MAP@10,seed
SCF-LightGCN+BGE+Popularity,5583,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5585,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,5589,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,5599,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5604,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5605,1,1.0,1.0,0.43067655807339306,0.25,1.0,1.0,0.43067655807339306,0.25,1
SCF-LightGCN+BGE+Popularity,5609,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5610,1,1.0,1.0,0.43067655807339306,0.25,1.0,1.0,0.43067655807339306,0.25,1
SCF-LightGCN+BGE+Popularity,5612,2,0.5,1.0,0.6131471927654584,0.5,1.0,1.0,0.8175295903539445,0.6428571428571428,1
SCF-LightGCN+BGE+Popularity,5615,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5616,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5619,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,1
SCF-LightGCN+BGE+Popularity,5643,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,5648,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5652,21,0.047619047619047616,1.0,0.3391602052736161,0.2,0.09523809523809523,1.0,0.28952298823485745,0.125,1
SCF-LightGCN+BGE+Popularity,5661,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,1
SCF-LightGCN+BGE+Popularity,5663,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,1
SCF-LightGCN+BGE+Popularity,5674,2,0.5,1.0,0.23719771276929622,0.1,0.5,1.0,0.23719771276929622,0.1,1
SCF-LightGCN+BGE+Popularity,5689,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5696,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,5697,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,1
SCF-LightGCN+BGE+Popularity,5712,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,5724,2,1.0,1.0,0.5706417189553201,0.41666666666666663,1.0,1.0,0.5706417189553201,0.41666666666666663,1
SCF-LightGCN+BGE+Popularity,5725,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5734,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5736,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,5737,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5738,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5739,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5740,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5742,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,5744,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,5764,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,5766,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,1
SCF-LightGCN+BGE+Popularity,5769,2,1.0,1.0,0.9197207891481876,0.8333333333333333,1.0,1.0,0.9197207891481876,0.8333333333333333,1
SCF-LightGCN+BGE+Popularity,5770,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,5771,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5778,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5780,2,0.0,0.0,0.0,0.0,0.5,1.0,0.21840743681816419,0.08333333333333333,1
SCF-LightGCN+BGE+Popularity,5781,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5784,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1
SCF-LightGCN+BGE+Popularity,5789,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5793,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,5795,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5801,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5802,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5807,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5822,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5826,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5835,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5842,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5850,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5853,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5857,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5861,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5863,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5866,2,0.0,0.0,0.0,0.0,1.0,1.0,0.4227898344066503,0.22619047619047616,1
SCF-LightGCN+BGE+Popularity,5872,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5873,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5878,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5883,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5898,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5900,2,1.0,1.0,0.9197207891481876,0.8333333333333333,1.0,1.0,0.9197207891481876,0.8333333333333333,1
SCF-LightGCN+BGE+Popularity,5907,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,5909,7,0.14285714285714285,1.0,0.3391602052736161,0.2,0.2857142857142857,1.0,0.3576223542196109,0.17460317460317462,1
SCF-LightGCN+BGE+Popularity,5913,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,5916,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5918,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,5919,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5921,8,0.25,1.0,0.4703652827859579,0.27999999999999997,0.375,1.0,0.4408943060551852,0.2375,1
SCF-LightGCN+BGE+Popularity,5925,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5933,3,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,1
SCF-LightGCN+BGE+Popularity,5936,2,1.0,1.0,0.9197207891481876,0.8333333333333333,1.0,1.0,0.9197207891481876,0.8333333333333333,1
SCF-LightGCN+BGE+Popularity,5937,2,1.0,1.0,0.8772153153380493,0.75,1.0,1.0,0.8772153153380493,0.75,1
SCF-LightGCN+BGE+Popularity,5941,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5952,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,1
SCF-LightGCN+BGE+Popularity,5955,7,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5958,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5960,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5964,6,0.6666666666666666,1.0,0.8539316501572937,0.76,0.6666666666666666,1.0,0.7618870795651185,0.6333333333333333,1
SCF-LightGCN+BGE+Popularity,5966,2,0.5,1.0,0.6131471927654584,0.5,1.0,1.0,0.8065735963827293,0.625,1
SCF-LightGCN+BGE+Popularity,5967,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5974,4,0.5,1.0,0.5585075862632192,0.375,0.5,1.0,0.5585075862632192,0.375,1
SCF-LightGCN+BGE+Popularity,5978,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5985,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,5989,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5990,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5991,2,0.5,1.0,0.3065735963827292,0.16666666666666666,1.0,1.0,0.5249810332008933,0.3333333333333333,1
SCF-LightGCN+BGE+Popularity,5992,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,5993,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,1
SCF-LightGCN+BGE+Popularity,6000,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,1
SCF-LightGCN+BGE+Popularity,6001,2,1.0,1.0,0.9197207891481876,0.8333333333333333,1.0,1.0,0.9197207891481876,0.8333333333333333,1
SCF-LightGCN+BGE+Popularity,6002,2,1.0,1.0,0.8503449055347546,0.7,1.0,1.0,0.8503449055347546,0.7,1
SCF-LightGCN+BGE+Popularity,6005,1,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,1
SCF-LightGCN+BGE+Popularity,6008,3,1.0,1.0,0.9060254355346823,0.8055555555555555,1.0,1.0,0.9060254355346823,0.8055555555555555,1
SCF-LightGCN+BGE+Popularity,6010,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6017,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6025,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6028,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6042,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,6046,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6047,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6059,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6066,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6076,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6083,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6087,5,0.6,1.0,0.639945385422766,0.4533333333333333,0.6,1.0,0.639945385422766,0.4533333333333333,1
SCF-LightGCN+BGE+Popularity,6088,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6089,5,0.6,1.0,0.6164336326286644,0.42000000000000004,0.8,1.0,0.7234267649959281,0.52,1
SCF-LightGCN+BGE+Popularity,6095,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6102,4,0.5,1.0,0.36331756126716835,0.20833333333333331,0.5,1.0,0.36331756126716835,0.20833333333333331,1
SCF-LightGCN+BGE+Popularity,6116,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6123,3,0.6666666666666666,1.0,0.7039180890341347,0.5555555555555555,0.6666666666666666,1.0,0.7039180890341347,0.5555555555555555,1
SCF-LightGCN+BGE+Popularity,6129,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6130,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6142,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6145,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6148,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6155,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6160,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6168,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6174,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,1
SCF-LightGCN+BGE+Popularity,6178,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,6179,3,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.14126697285982898,0.037037037037037035,1
SCF-LightGCN+BGE+Popularity,6194,3,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,1
SCF-LightGCN+BGE+Popularity,6205,1,1.0,1.0,0.43067655807339306,0.25,1.0,1.0,0.43067655807339306,0.25,1
SCF-LightGCN+BGE+Popularity,6218,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6222,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6227,2,0.5,1.0,0.2640681225725909,0.125,0.5,1.0,0.2640681225725909,0.125,1
SCF-LightGCN+BGE+Popularity,6228,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,1
SCF-LightGCN+BGE+Popularity,6229,3,0.6666666666666666,1.0,0.6508205185601091,0.4666666666666666,1.0,1.0,0.8072467605676945,0.6095238095238095,1
SCF-LightGCN+BGE+Popularity,6230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6232,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,1
SCF-LightGCN+BGE+Popularity,6236,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6239,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6246,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6254,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6255,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6265,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6269,5,0.4,1.0,0.34519134224686937,0.18,0.4,1.0,0.34519134224686937,0.18,1
SCF-LightGCN+BGE+Popularity,6273,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6276,5,0.2,1.0,0.3391602052736161,0.2,0.4,1.0,0.44615333764087994,0.25,1
SCF-LightGCN+BGE+Popularity,6292,3,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,1
SCF-LightGCN+BGE+Popularity,6298,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6301,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6305,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6312,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6313,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6318,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6319,3,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,1
SCF-LightGCN+BGE+Popularity,6332,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6334,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,1
SCF-LightGCN+BGE+Popularity,6335,3,1.0,1.0,0.9469024295259745,0.8666666666666667,1.0,1.0,0.9469024295259745,0.8666666666666667,1
SCF-LightGCN+BGE+Popularity,6343,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6346,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6348,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6351,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6358,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6359,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6361,2,1.0,1.0,0.9197207891481876,0.8333333333333333,1.0,1.0,0.9197207891481876,0.8333333333333333,1
SCF-LightGCN+BGE+Popularity,6362,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6364,5,0.6,1.0,0.7227265726449519,0.6,0.6,1.0,0.7227265726449519,0.6,1
SCF-LightGCN+BGE+Popularity,6365,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6368,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6374,5,0.2,1.0,0.3391602052736161,0.2,0.4,1.0,0.44615333764087994,0.25,1
SCF-LightGCN+BGE+Popularity,6387,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6390,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6393,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6394,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6396,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6397,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6399,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6401,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6403,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6404,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6407,2,1.0,1.0,0.8772153153380493,0.75,1.0,1.0,0.8772153153380493,0.75,1
SCF-LightGCN+BGE+Popularity,6408,2,0.0,0.0,0.0,0.0,0.5,1.0,0.19342640361727081,0.0625,1
SCF-LightGCN+BGE+Popularity,6410,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6413,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6415,2,1.0,1.0,0.6934264036172708,0.5833333333333333,1.0,1.0,0.6934264036172708,0.5833333333333333,1
SCF-LightGCN+BGE+Popularity,6421,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6430,1,0.0,0.0,0.0,0.0,1.0,1.0,0.3010299956639812,0.1111111111111111,1
SCF-LightGCN+BGE+Popularity,6432,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6434,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,6438,3,1.0,1.0,0.9674679834891693,0.9166666666666666,1.0,1.0,0.9674679834891693,0.9166666666666666,1
SCF-LightGCN+BGE+Popularity,6447,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6453,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6472,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6476,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6477,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6482,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6488,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6506,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6511,1,1.0,1.0,0.6309297535714575,0.5,1.0,1.0,0.6309297535714575,0.5,1
SCF-LightGCN+BGE+Popularity,6517,12,0.08333333333333333,1.0,0.3391602052736161,0.2,0.08333333333333333,1.0,0.22009176629808017,0.1,1
SCF-LightGCN+BGE+Popularity,6521,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6522,2,0.5,1.0,0.2640681225725909,0.125,0.5,1.0,0.2640681225725909,0.125,1
SCF-LightGCN+BGE+Popularity,6534,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6536,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6540,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6542,1,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,1
SCF-LightGCN+BGE+Popularity,6543,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6555,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6557,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6558,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6576,2,0.5,1.0,0.6131471927654584,0.5,0.5,1.0,0.6131471927654584,0.5,1
SCF-LightGCN+BGE+Popularity,6578,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6602,14,0.21428571428571427,1.0,0.6843515475204855,0.52,0.21428571428571427,1.0,0.4440973278132557,0.26,1
SCF-LightGCN+BGE+Popularity,6606,3,0.3333333333333333,1.0,0.18154179253735267,0.06666666666666667,0.6666666666666666,1.0,0.34870224750355494,0.17777777777777778,1
SCF-LightGCN+BGE+Popularity,6610,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCF-LightGCN+BGE+Popularity,6611,1,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,0.38685280723454163,0.2,1
SCF-LightGCN+BGE+Popularity,6617,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
SCF-LightGCN+BGE+Popularity,6635,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
